811.7773	0.011955
811.8978	0.011393
812.0184	0.011184
812.1389	0.011450
812.2595	0.012118
812.3800	0.012957
812.5005	0.013634
812.6210	0.013851
812.7416	0.013491
812.8621	0.012651
812.9826	0.011591
813.1031	0.010623
813.2237	0.010043
813.3442	0.010035
813.4648	0.010617
813.5853	0.011651
813.7058	0.012912
813.8264	0.014185
813.9469	0.015320
814.0674	0.016233
814.1879	0.016902
814.3085	0.017320
814.4290	0.017501
814.5496	0.017467
814.6700	0.017264
814.7906	0.016938
814.9111	0.016541
815.0317	0.016126
815.1522	0.015742
815.2727	0.015438
815.3932	0.015244
815.5138	0.015168
815.6343	0.015171
815.7548	0.015197
815.8754	0.015161
815.9959	0.014996
816.1165	0.014677
816.2370	0.014247
816.3575	0.013824
816.4780	0.013564
816.5986	0.013603
816.7191	0.013999
816.8397	0.014693
816.9601	0.015531
817.0807	0.016305
817.2012	0.016824
817.3218	0.016996
817.4423	0.016872
817.5628	0.016624
817.6833	0.016466
817.8039	0.016547
817.9244	0.016899
818.0449	0.017412
818.1655	0.017886
818.2860	0.018090
818.4066	0.017887
818.5270	0.017264
818.6476	0.016335
818.7681	0.015272
818.8887	0.014251
819.0092	0.013399
819.1297	0.012784
819.2502	0.012413
819.3708	0.012260
819.4913	0.012288
819.6119	0.012468
819.7324	0.012775
819.8529	0.013186
819.9734	0.013656
820.0940	0.014132
820.2145	0.014561
820.3350	0.014920
820.4556	0.015229
820.5761	0.015545
820.6967	0.015939
820.8171	0.016455
820.9377	0.017104
821.0582	0.017842
821.1788	0.018586
821.2993	0.019234
821.4198	0.019688
821.5403	0.019860
821.6609	0.019661
821.7814	0.019011
821.9019	0.017866
822.0225	0.016246
822.1430	0.014294
822.2635	0.012266
822.3841	0.010469
822.5046	0.009196
822.6251	0.008633
822.7457	0.008821
822.8662	0.009648
822.9867	0.010865
823.1072	0.012153
823.2278	0.013218
823.3483	0.013873
823.4689	0.014075
823.5894	0.013886
823.7099	0.013430
823.8304	0.012841
823.9510	0.012235
824.0715	0.011696
824.1920	0.011300
824.3126	0.011100
824.4331	0.011148
824.5536	0.011463
824.6741	0.012019
824.7947	0.012737
824.9152	0.013475
825.0358	0.014072
825.1563	0.014390
825.2768	0.014373
825.3973	0.014059
825.5179	0.013554
825.6384	0.013001
825.7589	0.012531
825.8795	0.012241
826.0000	0.012166
826.1205	0.012298
826.2411	0.012586
826.3616	0.012978
826.4821	0.013416
826.6027	0.013845
826.7232	0.014209
826.8437	0.014448
826.9642	0.014514
827.0848	0.014390
827.2053	0.014100
827.3259	0.013704
827.4464	0.013270
827.5669	0.012869
827.6874	0.012537
827.8080	0.012282
827.9285	0.012084
828.0490	0.011912
828.1696	0.011749
828.2901	0.011604
828.4106	0.011506
828.5311	0.011499
828.6517	0.011618
828.7722	0.011871
828.8928	0.012235
829.0133	0.012654
829.1338	0.013063
829.2543	0.013403
829.3749	0.013621
829.4954	0.013684
829.6159	0.013575
829.7365	0.013295
829.8570	0.012874
829.9775	0.012371
830.0981	0.011867
830.2186	0.011453
830.3391	0.011207
830.4597	0.011174
830.5802	0.011353
830.7007	0.011696
830.8212	0.012111
830.9418	0.012496
831.0623	0.012769
831.1829	0.012903
831.3033	0.012913
831.4239	0.012863
831.5444	0.012827
831.6650	0.012868
831.7855	0.013018
831.9060	0.013270
832.0266	0.013586
832.1471	0.013918
832.2676	0.014224
832.3881	0.014481
832.5087	0.014689
832.6292	0.014864
832.7498	0.015027
832.8703	0.015197
832.9908	0.015382
833.1113	0.015577
833.2319	0.015768
833.3524	0.015935
833.4729	0.016057
833.5934	0.016116
833.7140	0.016095
833.8345	0.015976
833.9551	0.015741
834.0756	0.015380
834.1961	0.014894
834.3167	0.014312
834.4372	0.013701
834.5577	0.013164
834.6782	0.012817
834.7988	0.012758
834.9193	0.013023
835.0399	0.013572
835.1603	0.014289
835.2809	0.015008
835.4014	0.015554
835.5220	0.015791
835.6425	0.015658
835.7630	0.015184
835.8835	0.014474
836.0041	0.013674
836.1246	0.012918
836.2451	0.012318
836.3657	0.011936
836.4862	0.011797
836.6068	0.011892
836.7273	0.012181
836.8478	0.012598
836.9683	0.013067
837.0889	0.013490
837.2094	0.013780
837.3300	0.013874
837.4504	0.013757
837.5710	0.013476
837.6915	0.013134
837.8121	0.012859
837.9326	0.012756
838.0531	0.012871
838.1736	0.013171
838.2942	0.013565
838.4147	0.013926
838.5352	0.014143
838.6558	0.014161
838.7763	0.013995
838.8969	0.013718
839.0173	0.013423
839.1379	0.013192
839.2584	0.013067
839.3790	0.013049
839.4995	0.013105
839.6200	0.013195
839.7405	0.013281
839.8611	0.013349
839.9816	0.013391
840.1022	0.013412
840.2227	0.013412
840.3432	0.013394
840.4637	0.013359
840.5843	0.013317
840.7048	0.013277
840.8253	0.013244
840.9459	0.013206
841.0664	0.013137
841.1870	0.013003
841.3074	0.012780
841.4280	0.012469
841.5485	0.012114
841.6691	0.011780
841.7896	0.011540
841.9101	0.011440
842.0306	0.011480
842.1512	0.011614
842.2717	0.011760
842.3922	0.011840
842.5128	0.011804
842.6333	0.011655
842.7538	0.011443
842.8744	0.011237
842.9949	0.011103
843.1154	0.011071
843.2360	0.011131
843.3565	0.011244
843.4770	0.011360
843.5975	0.011448
843.7181	0.011510
843.8386	0.011574
843.9592	0.011682
844.0797	0.011875
844.2002	0.012169
844.3207	0.012555
844.4413	0.012995
844.5618	0.013444
844.6823	0.013848
844.8029	0.014160
844.9234	0.014339
845.0439	0.014357
845.1644	0.014208
845.2850	0.013913
845.4055	0.013524
845.5261	0.013118
845.6466	0.012775
845.7671	0.012557
845.8876	0.012494
846.0082	0.012576
846.1287	0.012756
846.2492	0.012966
846.3698	0.013146
846.4903	0.013252
846.6108	0.013272
846.7314	0.013211
846.8519	0.013090
846.9724	0.012927
847.0930	0.012740
847.2135	0.012545
847.3340	0.012365
847.4545	0.012224
847.5751	0.012146
847.6956	0.012142
847.8162	0.012197
847.9366	0.012275
848.0572	0.012324
848.1777	0.012302
848.2983	0.012197
848.4188	0.012041
848.5393	0.011901
848.6599	0.011854
848.7804	0.011962
848.9009	0.012240
849.0214	0.012650
849.1420	0.013111
849.2625	0.013532
849.3831	0.013845
849.5036	0.014027
849.6241	0.014099
849.7446	0.014107
849.8652	0.014095
849.9857	0.014083
850.1062	0.014056
850.2267	0.013981
850.3473	0.013824
850.4678	0.013578
850.5884	0.013271
850.7089	0.012961
850.8294	0.012718
850.9500	0.012599
851.0705	0.012628
851.1910	0.012789
851.3115	0.013032
851.4321	0.013299
851.5526	0.013535
851.6732	0.013706
851.7936	0.013794
851.9142	0.013797
852.0347	0.013721
852.1553	0.013574
852.2758	0.013371
852.3963	0.013131
852.5168	0.012882
852.6374	0.012661
852.7579	0.012500
852.8784	0.012417
852.9990	0.012407
853.1195	0.012438
853.2401	0.012460
853.3606	0.012423
853.4811	0.012297
853.6016	0.012079
853.7222	0.011802
853.8427	0.011520
853.9632	0.011294
854.0837	0.011173
854.2043	0.011175
854.3248	0.011292
854.4454	0.011490
854.5659	0.011726
854.6864	0.011958
854.8069	0.012153
854.9275	0.012291
855.0480	0.012364
855.1685	0.012372
855.2891	0.012321
855.4096	0.012219
855.5302	0.012082
855.6506	0.011924
855.7712	0.011765
855.8917	0.011620
856.0123	0.011499
856.1328	0.011403
856.2533	0.011331
856.3738	0.011278
856.4944	0.011250
856.6149	0.011258
856.7354	0.011319
856.8560	0.011445
856.9765	0.011634
857.0970	0.011863
857.2176	0.012097
857.3381	0.012289
857.4586	0.012406
857.5792	0.012436
857.6997	0.012392
857.8203	0.012309
857.9407	0.012232
858.0613	0.012187
858.1818	0.012179
858.3024	0.012178
858.4229	0.012144
858.5434	0.012032
858.6639	0.011824
858.7845	0.011534
858.9050	0.011208
859.0255	0.010904
859.1461	0.010679
859.2666	0.010561
859.3871	0.010546
859.5076	0.010608
859.6282	0.010706
859.7487	0.010808
859.8693	0.010898
859.9898	0.010984
860.1103	0.011088
860.2308	0.011230
860.3514	0.011419
860.4719	0.011647
860.5925	0.011890
860.7130	0.012118
860.8335	0.012306
860.9540	0.012442
861.0746	0.012534
861.1951	0.012598
861.3156	0.012656
861.4362	0.012723
861.5567	0.012807
861.6772	0.012902
861.7977	0.012995
861.9183	0.013066
862.0388	0.013101
862.1594	0.013083
862.2798	0.013007
862.4004	0.012872
862.5209	0.012687
862.6415	0.012466
862.7620	0.012232
862.8825	0.012003
863.0031	0.011800
863.1236	0.011636
863.2441	0.011520
863.3647	0.011453
863.4852	0.011439
863.6057	0.011473
863.7263	0.011548
863.8468	0.011651
863.9673	0.011766
864.0878	0.011873
864.2084	0.011957
864.3289	0.012009
864.4495	0.012029
864.5699	0.012027
864.6905	0.012019
864.8110	0.012017
864.9316	0.012024
865.0521	0.012032
865.1726	0.012023
865.2932	0.011977
865.4137	0.011882
865.5342	0.011741
865.6547	0.011573
865.7753	0.011405
865.8958	0.011269
866.0164	0.011187
866.1369	0.011168
866.2574	0.011201
866.3779	0.011268
866.4985	0.011338
866.6190	0.011388
866.7395	0.011397
866.8600	0.011363
866.9806	0.011297
867.1011	0.011221
867.2217	0.011168
867.3422	0.011171
867.4627	0.011251
867.5833	0.011412
867.7038	0.011632
867.8243	0.011869
867.9448	0.012065
868.0654	0.012167
868.1859	0.012147
868.3065	0.012007
868.4269	0.011783
868.5475	0.011535
868.6680	0.011323
868.7886	0.011189
868.9091	0.011141
869.0296	0.011157
869.1501	0.011195
869.2707	0.011213
869.3912	0.011186
869.5117	0.011118
869.6323	0.011030
869.7528	0.010957
869.8734	0.010925
869.9939	0.010944
870.1144	0.011004
870.2349	0.011086
870.3555	0.011165
870.4760	0.011228
870.5965	0.011266
870.7170	0.011284
870.8376	0.011284
870.9581	0.011268
871.0787	0.011237
871.1992	0.011192
871.3197	0.011142
871.4402	0.011101
871.5608	0.011085
871.6813	0.011104
871.8018	0.011153
871.9224	0.011213
872.0429	0.011250
872.1635	0.011236
872.2839	0.011152
872.4045	0.011006
872.5250	0.010827
872.6456	0.010660
872.7661	0.010546
872.8866	0.010517
873.0071	0.010581
873.1277	0.010731
873.2482	0.010944
873.3687	0.011195
873.4893	0.011459
873.6098	0.011711
873.7303	0.011928
873.8509	0.012085
873.9714	0.012153
874.0919	0.012115
874.2125	0.011971
874.3330	0.011742
874.4535	0.011469
874.5740	0.011204
874.6946	0.010994
874.8151	0.010865
874.9357	0.010821
875.0562	0.010842
875.1767	0.010897
875.2972	0.010954
875.4178	0.010994
875.5383	0.011010
875.6588	0.011009
875.7794	0.010998
875.8999	0.010979
876.0204	0.010949
876.1409	0.010900
876.2615	0.010827
876.3820	0.010733
876.5026	0.010632
876.6231	0.010543
876.7436	0.010485
876.8641	0.010469
876.9847	0.010497
877.1052	0.010560
877.2257	0.010642
877.3463	0.010728
877.4668	0.010808
877.5873	0.010873
877.7079	0.010916
877.8284	0.010929
877.9489	0.010899
878.0695	0.010817
878.1900	0.010674
878.3105	0.010474
878.4310	0.010234
878.5516	0.009979
878.6721	0.009744
878.7927	0.009561
878.9131	0.009459
879.0337	0.009450
879.1542	0.009534
879.2748	0.009695
879.3953	0.009908
879.5158	0.010144
879.6364	0.010370
879.7569	0.010562
879.8774	0.010705
879.9979	0.010792
880.1185	0.010828
880.2390	0.010827
880.3596	0.010807
880.4801	0.010779
880.6006	0.010753
880.7211	0.010729
880.8417	0.010709
880.9622	0.010690
881.0828	0.010676
881.2032	0.010672
881.3238	0.010688
881.4443	0.010727
881.5649	0.010784
881.6854	0.010849
881.8059	0.010903
881.9265	0.010931
882.0470	0.010926
882.1675	0.010894
882.2880	0.010851
882.4086	0.010818
882.5291	0.010815
882.6497	0.010851
882.7701	0.010920
882.8907	0.011004
883.0112	0.011080
883.1318	0.011127
883.2523	0.011133
883.3728	0.011096
883.4933	0.011026
883.6139	0.010938
883.7344	0.010848
883.8550	0.010768
883.9755	0.010704
884.0960	0.010655
884.2166	0.010612
884.3371	0.010565
884.4576	0.010499
884.5781	0.010403
884.6987	0.010269
884.8192	0.010098
884.9398	0.009902
885.0602	0.009701
885.1808	0.009523
885.3013	0.009395
885.4219	0.009336
885.5424	0.009354
885.6629	0.009442
885.7834	0.009575
885.9040	0.009723
886.0245	0.009852
886.1450	0.009938
886.2656	0.009968
886.3861	0.009942
886.5067	0.009869
886.6272	0.009765
886.7477	0.009648
886.8682	0.009532
886.9888	0.009428
887.1093	0.009345
887.2298	0.009286
887.3503	0.009255
887.4709	0.009248
887.5914	0.009263
887.7120	0.009290
887.8325	0.009320
887.9530	0.009345
888.0735	0.009364
888.1941	0.009381
888.3146	0.009407
888.4351	0.009456
888.5557	0.009533
888.6762	0.009637
888.7968	0.009752
888.9172	0.009854
889.0378	0.009914
889.1583	0.009911
889.2789	0.009838
889.3994	0.009703
889.5199	0.009531
889.6404	0.009356
889.7610	0.009214
889.8815	0.009132
890.0020	0.009125
890.1226	0.009192
890.2431	0.009322
890.3636	0.009496
890.4842	0.009691
890.6047	0.009883
890.7252	0.010049
890.8458	0.010172
890.9663	0.010239
891.0868	0.010245
891.2073	0.010197
891.3279	0.010111
891.4484	0.010007
891.5690	0.009908
891.6895	0.009834
891.8100	0.009794
891.9305	0.009786
892.0511	0.009801
892.1716	0.009823
892.2921	0.009841
892.4127	0.009848
892.5332	0.009843
892.6537	0.009828
892.7742	0.009807
892.8948	0.009780
893.0153	0.009745
893.1359	0.009700
893.2564	0.009646
893.3769	0.009586
893.4974	0.009527
893.6180	0.009478
893.7385	0.009444
893.8590	0.009421
893.9796	0.009403
894.1001	0.009377
894.2206	0.009334
894.3412	0.009270
894.4617	0.009189
894.5822	0.009102
894.7028	0.009022
894.8233	0.008959
894.9438	0.008917
895.0643	0.008897
895.1849	0.008893
895.3054	0.008900
895.4260	0.008913
895.5464	0.008929
895.6670	0.008947
895.7875	0.008963
895.9081	0.008969
896.0286	0.008957
896.1491	0.008919
896.2697	0.008853
896.3902	0.008762
896.5107	0.008657
896.6312	0.008557
896.7518	0.008481
896.8723	0.008447
896.9929	0.008468
897.1134	0.008547
897.2339	0.008679
897.3544	0.008846
897.4750	0.009023
897.5955	0.009178
897.7160	0.009280
897.8365	0.009304
897.9571	0.009236
898.0776	0.009081
898.1982	0.008862
898.3187	0.008614
898.4392	0.008380
898.5598	0.008201
898.6803	0.008102
898.8008	0.008093
898.9213	0.008164
899.0419	0.008293
899.1624	0.008454
899.2830	0.008621
899.4034	0.008775
899.5240	0.008907
899.6445	0.009017
899.7651	0.009112
899.8856	0.009198
900.0061	0.009278
900.1266	0.009350
900.2472	0.009405
900.3677	0.009429
900.4882	0.009408
900.6088	0.009331
900.7293	0.009194
900.8499	0.009006
900.9704	0.008781
901.0909	0.008543
901.2114	0.008316
901.3320	0.008119
901.4525	0.007961
901.5731	0.007846
901.6935	0.007769
901.8141	0.007728
901.9346	0.007721
902.0552	0.007750
902.1757	0.007815
902.2962	0.007912
902.4167	0.008028
902.5373	0.008147
902.6578	0.008248
902.7783	0.008315
902.8989	0.008347
903.0194	0.008353
903.1400	0.008350
903.2604	0.008357
903.3810	0.008379
903.5015	0.008411
903.6221	0.008432
903.7426	0.008420
903.8631	0.008356
903.9836	0.008239
904.1042	0.008086
904.2247	0.007932
904.3453	0.007812
904.4658	0.007757
904.5863	0.007783
904.7068	0.007885
904.8274	0.008046
904.9479	0.008239
905.0684	0.008435
905.1890	0.008608
905.3095	0.008738
905.4301	0.008811
905.5505	0.008819
905.6711	0.008760
905.7916	0.008639
905.9122	0.008472
906.0327	0.008280
906.1532	0.008088
906.2737	0.007919
906.3943	0.007791
906.5148	0.007712
906.6353	0.007681
906.7559	0.007694
906.8764	0.007740
906.9969	0.007807
907.1175	0.007883
907.2380	0.007951
907.3585	0.007993
907.4791	0.007995
907.5996	0.007950
907.7201	0.007862
907.8406	0.007753
907.9612	0.007653
908.0817	0.007597
908.2023	0.007610
908.3228	0.007702
908.4433	0.007865
908.5638	0.008070
908.6844	0.008284
908.8049	0.008473
908.9254	0.008610
909.0460	0.008682
909.1665	0.008687
909.2870	0.008631
909.4075	0.008524
909.5281	0.008376
909.6486	0.008203
909.7692	0.008020
909.8897	0.007847
910.0102	0.007699
910.1307	0.007583
910.2513	0.007501
910.3718	0.007441
910.4923	0.007388
910.6129	0.007330
910.7334	0.007263
910.8539	0.007191
910.9745	0.007126
911.0950	0.007079
911.2155	0.007056
911.3361	0.007052
911.4566	0.007059
911.5771	0.007068
911.6976	0.007073
911.8182	0.007081
911.9387	0.007101
912.0593	0.007143
912.1797	0.007205
912.3003	0.007277
912.4208	0.007339
912.5414	0.007370
912.6619	0.007362
912.7824	0.007319
912.9030	0.007263
913.0235	0.007224
913.1440	0.007227
913.2645	0.007282
913.3851	0.007383
913.5056	0.007509
913.6262	0.007631
913.7467	0.007729
913.8672	0.007790
913.9877	0.007818
914.1083	0.007822
914.2288	0.007813
914.3493	0.007797
914.4698	0.007774
914.5904	0.007738
914.7109	0.007687
914.8315	0.007619
914.9520	0.007542
915.0725	0.007468
915.1931	0.007408
915.3136	0.007372
915.4341	0.007361
915.5546	0.007370
915.6752	0.007390
915.7957	0.007406
915.9163	0.007404
916.0367	0.007373
916.1573	0.007304
916.2778	0.007200
916.3984	0.007072
916.5189	0.006940
916.6394	0.006833
916.7599	0.006774
916.8805	0.006780
917.0010	0.006849
917.1215	0.006964
917.2421	0.007095
917.3626	0.007211
917.4832	0.007286
917.6037	0.007310
917.7242	0.007288
917.8447	0.007236
917.9653	0.007174
918.0858	0.007117
918.2063	0.007068
918.3268	0.007027
918.4474	0.006988
918.5679	0.006946
918.6885	0.006905
918.8090	0.006868
918.9295	0.006841
919.0500	0.006826
919.1706	0.006821
919.2911	0.006820
919.4116	0.006818
919.5322	0.006815
919.6527	0.006816
919.7733	0.006828
919.8937	0.006859
920.0143	0.006907
920.1348	0.006963
920.2554	0.007012
920.3759	0.007036
920.4964	0.007021
920.6169	0.006966
920.7375	0.006876
920.8580	0.006770
920.9785	0.006664
921.0991	0.006575
921.2196	0.006516
921.3401	0.006489
921.4607	0.006494
921.5812	0.006524
921.7017	0.006570
921.8223	0.006621
921.9428	0.006666
922.0634	0.006697
922.1838	0.006711
922.3044	0.006709
922.4249	0.006694
922.5455	0.006673
922.6660	0.006647
922.7865	0.006617
922.9070	0.006576
923.0276	0.006519
923.1481	0.006448
923.2686	0.006372
923.3892	0.006307
923.5097	0.006274
923.6302	0.006286
923.7507	0.006342
923.8713	0.006424
923.9918	0.006502
924.1124	0.006543
924.2329	0.006526
924.3534	0.006446
924.4739	0.006322
924.5945	0.006185
924.7150	0.006071
924.8356	0.006003
924.9561	0.005987
925.0766	0.006008
925.1971	0.006044
925.3177	0.006070
925.4382	0.006073
925.5587	0.006052
925.6793	0.006020
925.7998	0.005993
925.9203	0.005987
926.0408	0.006008
926.1614	0.006054
926.2819	0.006116
926.4025	0.006183
926.5229	0.006244
926.6435	0.006293
926.7640	0.006324
926.8846	0.006333
927.0051	0.006316
927.1256	0.006271
927.2462	0.006196
927.3667	0.006097
927.4872	0.005981
927.6078	0.005862
927.7283	0.005752
927.8488	0.005668
927.9694	0.005620
928.0899	0.005615
928.2104	0.005651
928.3309	0.005720
928.4515	0.005806
928.5720	0.005890
928.6926	0.005952
928.8130	0.005976
928.9336	0.005959
929.0541	0.005907
929.1747	0.005835
929.2952	0.005764
929.4157	0.005710
929.5363	0.005683
929.6568	0.005680
929.7773	0.005692
929.8978	0.005711
930.0184	0.005731
930.1389	0.005754
930.2595	0.005790
930.3800	0.005846
930.5005	0.005922
930.6210	0.006007
930.7416	0.006079
930.8621	0.006111
930.9826	0.006083
931.1031	0.005991
931.2237	0.005844
931.3442	0.005669
931.4648	0.005497
931.5853	0.005355
931.7058	0.005261
931.8264	0.005217
931.9469	0.005217
932.0674	0.005249
932.1879	0.005299
932.3085	0.005354
932.4290	0.005402
932.5496	0.005433
932.6700	0.005436
932.7906	0.005407
932.9111	0.005344
933.0317	0.005255
933.1522	0.005155
933.2727	0.005060
933.3932	0.004986
933.5138	0.004938
933.6343	0.004914
933.7548	0.004907
933.8754	0.004907
933.9959	0.004907
934.1165	0.004905
934.2370	0.004906
934.3575	0.004911
934.4780	0.004923
934.5986	0.004937
934.7191	0.004949
934.8396	0.004954
934.9601	0.004954
935.0807	0.004958
935.2012	0.004975
935.3218	0.005010
935.4423	0.005063
935.5628	0.005124
935.6833	0.005176
935.8039	0.005206
935.9244	0.005209
936.0449	0.005189
936.1655	0.005161
936.2860	0.005142
936.4066	0.005142
936.5270	0.005159
936.6476	0.005184
936.7681	0.005199
936.8887	0.005192
937.0092	0.005158
937.1297	0.005104
937.2502	0.005041
937.3708	0.004983
937.4913	0.004937
937.6118	0.004903
937.7324	0.004872
937.8529	0.004838
937.9734	0.004797
938.0940	0.004750
938.2145	0.004704
938.3350	0.004665
938.4556	0.004634
938.5761	0.004609
938.6966	0.004581
938.8171	0.004545
938.9377	0.004501
939.0582	0.004456
939.1788	0.004425
939.2993	0.004420
939.4198	0.004453
939.5403	0.004524
939.6609	0.004623
939.7814	0.004732
939.9019	0.004829
940.0225	0.004894
940.1430	0.004912
940.2635	0.004878
940.3840	0.004792
940.5046	0.004666
940.6251	0.004515
940.7457	0.004360
940.8662	0.004222
940.9867	0.004119
941.1072	0.004057
941.2278	0.004037
941.3483	0.004048
941.4688	0.004077
941.5894	0.004111
941.7099	0.004142
941.8304	0.004169
941.9510	0.004195
942.0715	0.004223
942.1920	0.004251
942.3126	0.004272
942.4331	0.004279
942.5536	0.004266
942.6741	0.004236
942.7947	0.004201
942.9152	0.004181
943.0358	0.004198
943.1563	0.004261
943.2768	0.004368
943.3973	0.004501
943.5179	0.004632
943.6384	0.004735
943.7589	0.004792
943.8795	0.004799
944.0000	0.004766
944.1205	0.004712
944.2410	0.004656
944.3616	0.004610
944.4821	0.004577
944.6027	0.004555
944.7232	0.004537
944.8437	0.004518
944.9642	0.004494
945.0848	0.004463
945.2053	0.004425
945.3259	0.004380
945.4464	0.004325
945.5669	0.004259
945.6874	0.004185
945.8080	0.004105
945.9285	0.004025
946.0490	0.003953
946.1696	0.003892
946.2901	0.003843
946.4106	0.003804
946.5311	0.003777
946.6517	0.003761
946.7722	0.003761
946.8928	0.003779
947.0132	0.003816
947.1338	0.003868
947.2543	0.003927
947.3749	0.003978
947.4954	0.004010
947.6159	0.004018
947.7365	0.004002
947.8570	0.003972
947.9775	0.003944
948.0981	0.003930
948.2186	0.003940
948.3391	0.003973
948.4597	0.004022
948.5802	0.004070
948.7007	0.004101
948.8212	0.004099
948.9418	0.004054
949.0623	0.003963
949.1829	0.003836
949.3033	0.003687
949.4239	0.003541
949.5444	0.003423
949.6650	0.003353
949.7855	0.003348
949.9060	0.003407
950.0266	0.003521
950.1471	0.003669
950.2676	0.003823
950.3881	0.003956
950.5087	0.004045
950.6292	0.004075
950.7498	0.004041
950.8703	0.003945
950.9908	0.003800
951.1113	0.003621
951.2319	0.003432
951.3524	0.003258
951.4729	0.003125
951.5934	0.003052
951.7140	0.003050
951.8345	0.003114
951.9551	0.003225
952.0756	0.003354
952.1961	0.003470
952.3167	0.003545
952.4372	0.003563
952.5577	0.003521
952.6782	0.003432
952.7988	0.003316
952.9193	0.003200
953.0399	0.003105
953.1603	0.003049
953.2809	0.003039
953.4014	0.003073
953.5220	0.003142
953.6425	0.003226
953.7630	0.003304
953.8835	0.003354
954.0041	0.003361
954.1246	0.003322
954.2451	0.003243
954.3657	0.003143
954.4862	0.003046
954.6068	0.002974
954.7273	0.002939
954.8478	0.002942
954.9683	0.002974
955.0889	0.003021
955.2094	0.003068
955.3299	0.003110
955.4504	0.003144
955.5710	0.003175
955.6915	0.003206
955.8121	0.003238
955.9326	0.003266
956.0531	0.003285
956.1736	0.003289
956.2942	0.003282
956.4147	0.003268
956.5352	0.003259
956.6558	0.003261
956.7763	0.003277
956.8969	0.003302
957.0173	0.003327
957.1379	0.003340
957.2584	0.003336
957.3790	0.003313
957.4995	0.003275
957.6200	0.003226
957.7405	0.003170
957.8611	0.003108
957.9816	0.003041
958.1021	0.002975
958.2227	0.002923
958.3432	0.002899
958.4637	0.002921
958.5843	0.002997
958.7048	0.003123
958.8253	0.003279
958.9459	0.003434
959.0664	0.003554
959.1869	0.003614
959.3074	0.003604
959.4280	0.003534
959.5485	0.003425
959.6691	0.003307
959.7896	0.003200
959.9101	0.003119
960.0306	0.003064
960.1512	0.003027
960.2717	0.002999
960.3922	0.002974
960.5128	0.002952
960.6333	0.002937
960.7538	0.002939
960.8743	0.002961
960.9949	0.003005
961.1154	0.003066
961.2360	0.003137
961.3565	0.003208
961.4770	0.003269
961.5975	0.003314
961.7181	0.003339
961.8386	0.003344
961.9591	0.003329
962.0797	0.003300
962.2002	0.003261
962.3207	0.003217
962.4413	0.003169
962.5618	0.003116
962.6823	0.003055
962.8029	0.002982
962.9234	0.002896
963.0439	0.002801
963.1644	0.002705
963.2850	0.002621
963.4055	0.002559
963.5261	0.002525
963.6465	0.002518
963.7671	0.002530
963.8876	0.002551
964.0082	0.002570
964.1287	0.002580
964.2492	0.002580
964.3698	0.002576
964.4903	0.002575
964.6108	0.002584
964.7313	0.002605
964.8519	0.002639
964.9724	0.002680
965.0930	0.002722
965.2135	0.002756
965.3340	0.002775
965.4545	0.002775
965.5751	0.002751
965.6956	0.002707
965.8162	0.002648
965.9366	0.002583
966.0572	0.002524
966.1777	0.002483
966.2983	0.002467
966.4188	0.002478
966.5393	0.002507
966.6599	0.002545
966.7804	0.002575
966.9009	0.002588
967.0214	0.002578
967.1420	0.002546
967.2625	0.002502
967.3831	0.002457
967.5035	0.002420
967.6241	0.002397
967.7446	0.002389
967.8652	0.002392
967.9857	0.002399
968.1062	0.002407
968.2267	0.002409
968.3473	0.002405
