1851.1768,1.3554245,0.0039728298
1851.4179,1.3554160,0.0039902988
1851.6590,1.3553888,0.0039997183
1851.9001,1.3553565,0.0039762108
1852.1412,1.3553564,0.0039056255
1852.3823,1.3553785,0.0039062438
1852.6234,1.3553804,0.0039316763
1852.8645,1.3553607,0.0039490397
1853.1056,1.3553235,0.0039557400
1853.3467,1.3552974,0.0039007583
1853.5878,1.3552947,0.0038709466
1853.8289,1.3552990,0.0038451404
1854.0700,1.3553087,0.0038325197
1854.3111,1.3553151,0.0038382642
1854.5522,1.3552973,0.0038700775
1854.7933,1.3552687,0.0038453266
1855.0344,1.3552528,0.0038206844
1855.2755,1.3552366,0.0038026086
1855.5166,1.3552443,0.0037348484
1855.7577,1.3552615,0.0037524945
1855.9988,1.3552605,0.0037503026
1856.2399,1.3552493,0.0037663966
1856.4810,1.3552019,0.0037913771
1856.7221,1.3551669,0.0036892036
1856.9632,1.3551929,0.0036072266
1857.2043,1.3552332,0.0035975160
1857.4454,1.3552668,0.0035890628
1857.6865,1.3552883,0.0036211552
1857.9276,1.3552728,0.0036647371
1858.1687,1.3552463,0.0036361283
1858.4098,1.3552565,0.0035802993
1858.6509,1.3552792,0.0035979665
1858.8920,1.3552690,0.0036350153
1859.1331,1.3552473,0.0036143199
1859.3743,1.3552419,0.0035898295
1859.6154,1.3552409,0.0035824061
1859.8565,1.3552357,0.0035736406
1860.0976,1.3552281,0.0035609281
1860.3387,1.3552231,0.0035351472
1860.5798,1.3552396,0.0034886017
1860.8209,1.3552692,0.0034932150
1861.0620,1.3552700,0.0035368534
1861.3031,1.3552601,0.0035175875
1861.5442,1.3552556,0.0035284597
1861.7853,1.3552337,0.0035378806
1862.0264,1.3552142,0.0035002310
1862.2675,1.3552163,0.0034627628
1862.5086,1.3552313,0.0034410985
1862.7497,1.3552485,0.0034390664
1862.9908,1.3552466,0.0034682543
1863.2319,1.3552244,0.0034645959
1863.4730,1.3552171,0.0034192351
1863.7141,1.3552255,0.0034053714
1863.9552,1.3552317,0.0033954116
1864.1963,1.3552319,0.0033932442
1864.4374,1.3552300,0.0033740787
1864.6785,1.3552504,0.0033341990
1864.9196,1.3552557,0.0033882280
1865.1607,1.3552315,0.0033701961
1865.4018,1.3552381,0.0033093309
1865.6429,1.3552552,0.0033203559
1865.8840,1.3552638,0.0032999856
1866.1251,1.3552854,0.0032862476
1866.3662,1.3552987,0.0033141990
1866.6073,1.3552886,0.0033315204
1866.8484,1.3552803,0.0033084126
1867.0895,1.3552887,0.0032919623
1867.3306,1.3552982,0.0033003014
1867.5717,1.3552868,0.0033254232
1867.8128,1.3552768,0.0032892736
1868.0539,1.3552867,0.0032780554
1868.2950,1.3552886,0.0032928438
1868.5361,1.3552845,0.0032854258
1868.7772,1.3552723,0.0033013992
1869.0183,1.3552572,0.0032756538
1869.2594,1.3552490,0.0032642966
1869.5005,1.3552452,0.0032334387
1869.7416,1.3552554,0.0032053010
1869.9827,1.3552786,0.0031876892
1870.2238,1.3552860,0.0032272446
1870.4649,1.3552633,0.0032366118
1870.7060,1.3552550,0.0031888149
1870.9471,1.3552555,0.0031957602
1871.1882,1.3552606,0.0031597944
1871.4293,1.3552467,0.0032095651
1871.6704,1.3552055,0.0031667393
1871.9115,1.3552161,0.0030553841
1872.1526,1.3552677,0.0030315198
1872.3937,1.3553090,0.0030452921
1872.6348,1.3553139,0.0030977834
1872.8759,1.3552957,0.0030863776
1873.1170,1.3552929,0.0030529930
1873.3581,1.3553083,0.0030236567
1873.5992,1.3553334,0.0030138943
1873.8403,1.3553420,0.0030416889
1874.0814,1.3553427,0.0030226413
1874.3225,1.3553455,0.0030282961
1874.5636,1.3553423,0.0030131198
1874.8047,1.3553679,0.0029605050
1875.0458,1.3553951,0.0030079003
1875.2869,1.3553749,0.0030497264
1875.5280,1.3553490,0.0030110100
1875.7691,1.3553539,0.0029647499
1876.0103,1.3553744,0.0029458736
1876.2514,1.3553981,0.0029348120
1876.4925,1.3554171,0.0029483670
1876.7336,1.3554115,0.0029772976
1876.9747,1.3554024,0.0029452284
1877.2158,1.3554141,0.0029198086
1877.4569,1.3554348,0.0029074305
1877.6980,1.3554573,0.0029080334
1877.9391,1.3554682,0.0029305853
1878.1802,1.3554767,0.0029220029
1878.4213,1.3554902,0.0029406752
1878.6624,1.3554737,0.0029941062
1878.9035,1.3554367,0.0029812862
1879.1446,1.3554238,0.0029310777
1879.3857,1.3554281,0.0029120993
1879.6268,1.3554483,0.0028699301
1879.8679,1.3554711,0.0028938371
1880.1090,1.3554606,0.0029252564
1880.3501,1.3554453,0.0028957802
1880.5912,1.3554366,0.0028896602
1880.8323,1.3554328,0.0028460415
1881.0734,1.3554650,0.0027897596
1881.3145,1.3554927,0.0028343908
1881.5556,1.3554841,0.0028489797
1881.7967,1.3554736,0.0028299142
1882.0378,1.3554692,0.0028121911
1882.2789,1.3554722,0.0027777135
1882.5200,1.3554876,0.0027459216
1882.7611,1.3555182,0.0027103706
1883.0022,1.3555650,0.0026969245
1883.2433,1.3556019,0.0027364029
1883.4844,1.3556070,0.0027820972
1883.7255,1.3555978,0.0027927833
1883.9666,1.3555851,0.0028073154
1884.2077,1.3555620,0.0028101393
1884.4488,1.3555502,0.0027691243
1884.6899,1.3555479,0.0027604777
1884.9310,1.3555481,0.0027221479
1885.1721,1.3555813,0.0026685734
1885.4132,1.3556037,0.0027220904
1885.6543,1.3555944,0.0027133986
1885.8954,1.3556037,0.0026764471
1886.1365,1.3556287,0.0026718814
1886.3776,1.3556384,0.0027007543
1886.6187,1.3556231,0.0027152453
1886.8598,1.3556057,0.0026871450
1887.1009,1.3556060,0.0026436998
1887.3420,1.3556362,0.0025888741
1887.5831,1.3556732,0.0026011649
1887.8242,1.3556921,0.0026094518
1888.0653,1.3557068,0.0026086808
1888.3064,1.3557234,0.0026092106
1888.5475,1.3557397,0.0026187587
1888.7886,1.3557367,0.0026552266
1889.0297,1.3557196,0.0026451983
1889.2708,1.3557248,0.0026044103
1889.5119,1.3557430,0.0026075211
1889.7530,1.3557456,0.0026233981
1889.9941,1.3557421,0.0026121837
1890.2352,1.3557422,0.0026061460
1890.4763,1.3557337,0.0026051982
1890.7174,1.3557289,0.0025643694
1890.9585,1.3557522,0.0025134519
1891.1996,1.3557848,0.0025115152
1891.4407,1.3558173,0.0024967084
1891.6818,1.3558488,0.0025192072
1891.9229,1.3558497,0.0025659257
1892.1640,1.3558394,0.0025482412
1892.4051,1.3558506,0.0025255655
1892.6462,1.3558717,0.0025286809
1892.8873,1.3558738,0.0025663764
1893.1285,1.3558525,0.0025730461
1893.3696,1.3558395,0.0025360665
1893.6107,1.3558537,0.0024954288
1893.8518,1.3558705,0.0025036492
1894.0929,1.3558759,0.0024950841
1894.3340,1.3558776,0.0024877796
1894.5751,1.3558905,0.0024458694
1894.8162,1.3559287,0.0024195558
1895.0573,1.3559582,0.0024548276
1895.2984,1.3559647,0.0024693867
1895.5395,1.3559610,0.0024800200
1895.7806,1.3559654,0.0024521939
1896.0217,1.3559754,0.0024603500
1896.2628,1.3559721,0.0024568618
1896.5039,1.3559968,0.0023906898
1896.7450,1.3560510,0.0024029933
1896.9861,1.3560649,0.0024868553
1897.2272,1.3560393,0.0025088639
1897.4683,1.3560076,0.0025115869
1897.7094,1.3559834,0.0024720425
1897.9505,1.3559867,0.0024147420
1898.1916,1.3560174,0.0023717411
1898.4327,1.3560610,0.0023608809
1898.6738,1.3560863,0.0023986002
1898.9149,1.3560942,0.0024015925
1899.1560,1.3560998,0.0024135359
1899.3971,1.3560993,0.0024151861
1899.6382,1.3561037,0.0024027763
1899.8793,1.3561175,0.0023981153
1900.1204,1.3561086,0.0024419668
1900.3615,1.3560743,0.0024228973
1900.6026,1.3560844,0.0023209073
1900.8437,1.3561349,0.0023075358
1901.0848,1.3561686,0.0023324522
1901.3259,1.3561776,0.0023584770
1901.5670,1.3561701,0.0023664721
1901.8081,1.3561678,0.0023373950
1902.0492,1.3561888,0.0023020804
1902.2903,1.3562276,0.0022924703
1902.5314,1.3562513,0.0023364748
1902.7725,1.3562518,0.0023560211
1903.0136,1.3562382,0.0023805837
1903.2547,1.3562091,0.0023769148
1903.4958,1.3562087,0.0023005730
1903.7369,1.3562386,0.0022896249
1903.9780,1.3562433,0.0023168520
1904.2191,1.3562353,0.0022813822
1904.4602,1.3562673,0.0022091282
1904.7013,1.3563231,0.0022149624
1904.9424,1.3563469,0.0022665661
1905.1835,1.3563551,0.0022605902
1905.4246,1.3563655,0.0022801646
1905.6657,1.3563625,0.0022932649
1905.9068,1.3563564,0.0022846406
1906.1479,1.3563597,0.0022620367
1906.3890,1.3563781,0.0022382558
1906.6301,1.3564052,0.0022349505
1906.8712,1.3564259,0.0022545684
1907.1123,1.3564239,0.0022893455
1907.3534,1.3564012,0.0022946473
1907.5945,1.3563864,0.0022528093
1907.8356,1.3564053,0.0021946137
1908.0767,1.3564424,0.0021849942
1908.3178,1.3564664,0.0021995150
1908.5589,1.3564823,0.0021948609
1908.8000,1.3565011,0.0021953218
1909.0411,1.3565102,0.0022122869
1909.2822,1.3565178,0.0021961097
1909.5233,1.3565346,0.0021914573
1909.7645,1.3565590,0.0021843034
1910.0056,1.3565717,0.0022254749
1910.2467,1.3565487,0.0022549565
1910.4878,1.3565345,0.0021953532
1910.7289,1.3565662,0.0021449552
1910.9700,1.3566066,0.0021646318
1911.2111,1.3566103,0.0022146269
1911.4522,1.3565933,0.0022046702
1911.6933,1.3565956,0.0021642925
1911.9344,1.3566228,0.0021355241
1912.1755,1.3566506,0.0021487444
1912.4166,1.3566608,0.0021656695
1912.6577,1.3566595,0.0021672589
1912.8988,1.3566689,0.0021358495
1913.1399,1.3566969,0.0021248993
1913.3810,1.3567081,0.0021621585
1913.6221,1.3567026,0.0021522777
1913.8632,1.3567051,0.0021348202
1914.1043,1.3567162,0.0021110626
1914.3454,1.3567337,0.0020911587
1914.5865,1.3567735,0.0020447104
1914.8276,1.3568371,0.0020504904
1915.0687,1.3568573,0.0021525372
1915.3098,1.3568308,0.0021692040
1915.5509,1.3568238,0.0021339191
1915.7920,1.3568284,0.0021393348
1916.0331,1.3568270,0.0021205946
1916.2742,1.3568624,0.0020538385
1916.5153,1.3569098,0.0020975744
1916.7564,1.3569080,0.0021562423
1916.9975,1.3568988,0.0021273102
1917.2386,1.3569058,0.0021263843
1917.4797,1.3569213,0.0021026744
1917.7208,1.3569468,0.0021081944
1917.9619,1.3569561,0.0021389809
1918.2030,1.3569613,0.0021304305
1918.4441,1.3569617,0.0021611530
1918.6852,1.3569385,0.0021714539
1918.9263,1.3569271,0.0021197144
1919.1674,1.3569444,0.0020833545
1919.4085,1.3569805,0.0020559769
1919.6496,1.3570108,0.0020868487
1919.8907,1.3570018,0.0021276258
1920.1318,1.3569935,0.0020772035
1920.3729,1.3570196,0.0020459797
1920.6140,1.3570443,0.0020603374
1920.8551,1.3570603,0.0020543853
1921.0962,1.3570743,0.0020623465
1921.3373,1.3570847,0.0020576272
1921.5784,1.3571021,0.0020478838
1921.8195,1.3571173,0.0020621709
1922.0606,1.3571229,0.0020675443
1922.3017,1.3571238,0.0020690951
1922.5428,1.3571263,0.0020542089
1922.7839,1.3571384,0.0020343180
1923.0250,1.3571638,0.0020170309
1923.2661,1.3571742,0.0020527701
1923.5072,1.3571634,0.0020390814
1923.7483,1.3571884,0.0019661758
1923.9894,1.3572379,0.0019793607
1924.2305,1.3572600,0.0020201958
1924.4716,1.3572548,0.0020444487
1924.7127,1.3572447,0.0020307672
1924.9538,1.3572526,0.0019957082
1925.1949,1.3572641,0.0019935147
1925.4360,1.3572902,0.0019370930
1925.6771,1.3573478,0.0019225172
1925.9182,1.3573784,0.0019898664
1926.1593,1.3573895,0.0019788287
1926.4005,1.3574153,0.0019918496
1926.6416,1.3574214,0.0020413625
1926.8827,1.3574043,0.0020541494
1927.1238,1.3573987,0.0020253544
1927.3649,1.3574111,0.0020143186
1927.6060,1.3574114,0.0020334957
1927.8471,1.3574047,0.0020047052
1928.0882,1.3574291,0.0019495962
1928.3293,1.3574725,0.0019500743
1928.5704,1.3574971,0.0019832332
1928.8115,1.3574948,0.0020074229
1929.0526,1.3574893,0.0019849562
1929.2937,1.3575127,0.0019399535
1929.5348,1.3575540,0.0019441913
1929.7759,1.3575629,0.0020011797
1930.0170,1.3575559,0.0019761931
1930.2581,1.3575738,0.0019513336
1930.4992,1.3575888,0.0019655059
1930.7403,1.3576078,0.0019318419
1930.9814,1.3576393,0.0019372762
1931.2225,1.3576602,0.0019514676
1931.4636,1.3576785,0.0019517948
1931.7047,1.3576943,0.0019684693
1931.9458,1.3576924,0.0019888280
1932.1869,1.3577033,0.0019425564
1932.4280,1.3577458,0.0019341871
1932.6691,1.3577634,0.0020011710
1932.9102,1.3577465,0.0020126342
1933.1513,1.3577501,0.0019701157
1933.3924,1.3577661,0.0019829899
1933.6335,1.3577651,0.0019857214
1933.8746,1.3577816,0.0019344795
1934.1157,1.3578259,0.0019248564
1934.3568,1.3578573,0.0019654414
1934.5979,1.3578560,0.0020046062
1934.8390,1.3578425,0.0019972172
1935.0801,1.3578536,0.0019509992
1935.3212,1.3578974,0.0019313188
1935.5623,1.3579211,0.0019969492
1935.8034,1.3579103,0.0020134311
1936.0445,1.3578970,0.0020085518
1936.2856,1.3578960,0.0019723432
1936.5267,1.3579317,0.0019199900
1936.7678,1.3579715,0.0019580316
1937.0089,1.3579719,0.0019983946
1937.2500,1.3579600,0.0019822277
1937.4911,1.3579850,0.0019235723
1937.7322,1.3580193,0.0019603066
1937.9733,1.3580171,0.0019918510
1938.2144,1.3580060,0.0019731837
1938.4555,1.3580103,0.0019370322
1938.6966,1.3580514,0.0018722143
1938.9377,1.3581143,0.0018852280
1939.1788,1.3581439,0.0019494796
1939.4199,1.3581332,0.0019834616
1939.6610,1.3581379,0.0019347960
1939.9021,1.3581718,0.0019351304
1940.1432,1.3581866,0.0019742166
1940.3843,1.3582001,0.0019531609
1940.6254,1.3582177,0.0019847279
1940.8665,1.3582188,0.0019974320
1941.1076,1.3582257,0.0019888700
1941.3487,1.3582309,0.0020090964
1941.5898,1.3582307,0.0020042579
1941.8309,1.3582225,0.0020194121
1942.0720,1.3582173,0.0019795094
1942.3131,1.3582351,0.0019497211
1942.5542,1.3582539,0.0019437147
1942.7953,1.3582895,0.0018964956
1943.0364,1.3583352,0.0019218736
1943.2776,1.3583542,0.0019583888
1943.5187,1.3583533,0.0019773064
1943.7598,1.3583533,0.0019649637
1944.0009,1.3583651,0.0019526699
1944.2420,1.3583666,0.0019653365
1944.4831,1.3583976,0.0018831295
1944.7242,1.3584565,0.0019197697
1944.9653,1.3584514,0.0020173691
1945.2064,1.3584146,0.0019886362
1945.4475,1.3584092,0.0019350490
1945.6886,1.3584455,0.0018629035
1945.9297,1.3585095,0.0018508270
1946.1708,1.3585516,0.0018961032
1946.4119,1.3585745,0.0019000905
1946.6530,1.3586096,0.0018991278
1946.8941,1.3586397,0.0019418295
1947.1352,1.3586349,0.0019943708
1947.3763,1.3586351,0.0019570714
1947.6174,1.3586610,0.0019660403
1947.8585,1.3586531,0.0020235326
1948.0996,1.3586563,0.0019475830
1948.3407,1.3586929,0.0019615727
1948.5818,1.3587179,0.0019730198
1948.8229,1.3587388,0.0019944219
1949.0640,1.3587286,0.0020506108
1949.3051,1.3587248,0.0019933724
1949.5462,1.3587515,0.0019998229
1949.7873,1.3587597,0.0020286351
1950.0284,1.3587632,0.0020163020
1950.2695,1.3587706,0.0020251643
1950.5106,1.3587779,0.0020140910
1950.7517,1.3587870,0.0020167265
1950.9928,1.3588019,0.0019969629
1951.2339,1.3588272,0.0019984085
1951.4750,1.3588380,0.0020296833
1951.7161,1.3588371,0.0020285395
1951.9572,1.3588408,0.0020261656
1952.1983,1.3588420,0.0020312502
1952.4394,1.3588165,0.0020536620
1952.6805,1.3588063,0.0019566669
1952.9216,1.3588543,0.0018910003
1953.1627,1.3589038,0.0019049674
1953.4038,1.3589394,0.0018927606
1953.6449,1.3589737,0.0018979609
1953.8860,1.3590148,0.0018783102
1954.1271,1.3590670,0.0018922681
1954.3682,1.3590985,0.0019471736
1954.6093,1.3591078,0.0019734021
1954.8504,1.3591079,0.0019971071
1955.0915,1.3591072,0.0019897360
1955.3326,1.3591224,0.0019712339
1955.5737,1.3591457,0.0019738802
1955.8148,1.3591672,0.0019777604
1956.0559,1.3591911,0.0019816453
1956.2970,1.3592073,0.0020090976
1956.5381,1.3592066,0.0020253137
1956.7792,1.3592166,0.0019968626
1957.0203,1.3592349,0.0020106492
1957.2614,1.3592353,0.0020194105
1957.5025,1.3592592,0.0019550190
1957.7436,1.3593151,0.0019565057
1957.9847,1.3593544,0.0020013629
1958.2258,1.3593704,0.0020374524
1958.4669,1.3593758,0.0020635765
1958.7080,1.3593725,0.0020871866
1958.9491,1.3593628,0.0020946499
1959.1902,1.3593578,0.0020835252
1959.4313,1.3593458,0.0020897380
1959.6724,1.3593577,0.0020092457
1959.9135,1.3593981,0.0020057007
1960.1546,1.3594302,0.0020008903
1960.3958,1.3594704,0.0019886674
1960.6369,1.3595019,0.0020247388
1960.8780,1.3595280,0.0020161876
1961.1191,1.3595622,0.0020386240
1961.3602,1.3595815,0.0020783492
1961.6013,1.3595830,0.0021081077
1961.8424,1.3595865,0.0021069093
1962.0835,1.3595821,0.0021403519
1962.3246,1.3595711,0.0021180650
1962.5657,1.3595958,0.0020674123
1962.8068,1.3596338,0.0020910557
1963.0479,1.3596487,0.0021220535
1963.2890,1.3596457,0.0021418604
1963.5301,1.3596436,0.0021270266
1963.7712,1.3596551,0.0021109936
1964.0123,1.3596767,0.0020986995
1964.2534,1.3597018,0.0021024905
1964.4945,1.3597144,0.0021247924
1964.7356,1.3597219,0.0021161685
1964.9767,1.3597295,0.0021211420
1965.2178,1.3597399,0.0020964581
1965.4589,1.3597712,0.0020668882
1965.7000,1.3598145,0.0020682425
1965.9411,1.3598477,0.0020979834
1966.1822,1.3598504,0.0021412285
1966.4233,1.3598612,0.0020967884
1966.6644,1.3598947,0.0021104544
1966.9055,1.3599032,0.0021487511
1967.1466,1.3599114,0.0021178969
1967.3877,1.3599475,0.0021056311
1967.6288,1.3599720,0.0021513508
1967.8699,1.3599712,0.0021673800
1968.1110,1.3599759,0.0021488648
1968.3521,1.3599981,0.0021316260
1968.5932,1.3600253,0.0021341395
1968.8343,1.3600495,0.0021354099
1969.0754,1.3600928,0.0021120527
1969.3165,1.3601292,0.0021762391
1969.5576,1.3601218,0.0022218179
1969.7987,1.3601310,0.0021724891
1970.0398,1.3601655,0.0021971864
1970.2809,1.3601672,0.0022501549
1970.5220,1.3601681,0.0022168406
1970.7631,1.3601971,0.0022156286
1971.0042,1.3602049,0.0022673504
1971.2453,1.3602058,0.0022414335
1971.4864,1.3602275,0.0022414301
1971.7275,1.3602378,0.0022684973
1971.9686,1.3602485,0.0022512250
1972.2097,1.3602640,0.0022709031
1972.4508,1.3602627,0.0022856176
1972.6919,1.3602664,0.0022584837
1972.9330,1.3602882,0.0022412365
1973.1741,1.3603147,0.0022387683
1973.4152,1.3603462,0.0022326166
1973.6563,1.3603665,0.0022670440
1973.8974,1.3603835,0.0022510176
1974.1385,1.3604090,0.0022682192
1974.3796,1.3604124,0.0023013630
1974.6207,1.3604191,0.0022656396
1974.8618,1.3604623,0.0022398246
1975.1029,1.3604925,0.0023025054
1975.3440,1.3604892,0.0023196298
1975.5851,1.3605059,0.0022839329
1975.8262,1.3605373,0.0023084840
1976.0673,1.3605393,0.0023526380
1976.3084,1.3605340,0.0023316522
1976.5495,1.3605538,0.0023045691
1976.7906,1.3605865,0.0023020774
1977.0318,1.3606272,0.0023032806
1977.2729,1.3606439,0.0023744366
1977.5140,1.3606294,0.0023865906
1977.7551,1.3606280,0.0023619312
1977.9962,1.3606392,0.0023544806
1978.2373,1.3606603,0.0023286354
1978.4784,1.3606899,0.0023273508
1978.7195,1.3607241,0.0023174819
1978.9606,1.3607681,0.0023260295
1979.2017,1.3607924,0.0023860653
1979.4428,1.3607809,0.0024251832
1979.6839,1.3607622,0.0024103192
1979.9250,1.3607791,0.0023464575
1980.1661,1.3608310,0.0023329269
1980.4072,1.3608586,0.0023904667
1980.6483,1.3608669,0.0023780966
1980.8894,1.3608994,0.0023584057
1981.1305,1.3609305,0.0023914091
1981.3716,1.3609573,0.0023888633
1981.6127,1.3609722,0.0024402068
1981.8538,1.3609702,0.0024363921
1982.0949,1.3609978,0.0023995422
1982.3360,1.3610259,0.0024447513
1982.5771,1.3610362,0.0024433959
1982.8182,1.3610622,0.0024322620
1983.0593,1.3610829,0.0024627449
1983.3004,1.3611083,0.0024356943
1983.5415,1.3611606,0.0024417204
1983.7826,1.3611928,0.0025186952
1984.0237,1.3611838,0.0025748077
1984.2648,1.3611564,0.0025929623
1984.5059,1.3611442,0.0025536335
1984.7470,1.3611664,0.0025155698
1984.9881,1.3612109,0.0025044393
1985.2292,1.3612433,0.0025495446
1985.4703,1.3612528,0.0025726088
1985.7114,1.3612615,0.0025809952
1985.9525,1.3612521,0.0026174755
1986.1936,1.3612475,0.0025622879
1986.4347,1.3612916,0.0025108204
1986.6758,1.3613484,0.0025326832
1986.9169,1.3613877,0.0025667395
1987.1580,1.3613973,0.0026264138
1987.3991,1.3613946,0.0026201091
1987.6402,1.3614196,0.0025979490
1987.8813,1.3614450,0.0026368449
1988.1224,1.3614526,0.0026488573
1988.3635,1.3614768,0.0026303574
1988.6046,1.3614962,0.0026777684
1988.8457,1.3615050,0.0026690195
1989.0868,1.3615378,0.0026615056
1989.3279,1.3615503,0.0027320669
1989.5690,1.3615498,0.0027123245
1989.8101,1.3615659,0.0027255296
1990.0512,1.3615693,0.0027472603
1990.2923,1.3615730,0.0027287408
1990.5334,1.3616027,0.0026992633
1990.7745,1.3616513,0.0027063754
1991.0156,1.3616686,0.0027829532
1991.2567,1.3616639,0.0027753983
1991.4978,1.3616992,0.0027434858
1991.7389,1.3617153,0.0028419578
1991.9800,1.3616853,0.0028514428
1992.2211,1.3616857,0.0027951488
1992.4622,1.3617109,0.0027924734
1992.7033,1.3617488,0.0027654417
1992.9444,1.3617936,0.0027993057
1993.1855,1.3618022,0.0028648067
1993.4266,1.3617886,0.0028706273
1993.6677,1.3617962,0.0028423652
1993.9089,1.3618127,0.0028579293
1994.1500,1.3618121,0.0028673987
1994.3911,1.3618314,0.0028123741
1994.6322,1.3618776,0.0028133357
1994.8733,1.3619070,0.0028495715
1995.1144,1.3619181,0.0028638979
1995.3555,1.3619248,0.0028648398
1995.5966,1.3619573,0.0028159225
1995.8377,1.3620156,0.0028278140
1996.0788,1.3620492,0.0028907601
1996.3199,1.3620499,0.0029269438
1996.5610,1.3620521,0.0029144981
1996.8021,1.3620848,0.0028862543
1997.0432,1.3621194,0.0029260642
1997.2843,1.3621435,0.0029306269
1997.5254,1.3621767,0.0029485487
1997.7665,1.3621970,0.0029992617
1998.0076,1.3621877,0.0030438918
1998.2487,1.3621737,0.0030253618
1998.4898,1.3622138,0.0029509713
1998.7309,1.3622743,0.0030064997
1998.9720,1.3622899,0.0030753733
1999.2131,1.3622793,0.0031053939
1999.4542,1.3622736,0.0030977821
1999.6953,1.3622927,0.0030768161
1999.9364,1.3623075,0.0031153074
2000.1775,1.3623156,0.0030955571
2000.4186,1.3623583,0.0030685210
2000.6597,1.3623965,0.0031324544
2000.9008,1.3623950,0.0031806191
2001.1419,1.3623847,0.0031814844
2001.3830,1.3623906,0.0031605184
2001.6241,1.3624258,0.0031310582
2001.8652,1.3624650,0.0031670541
2002.1063,1.3624840,0.0031957759
2002.3474,1.3624996,0.0032099488
2002.5885,1.3625125,0.0032325992
2002.8296,1.3625345,0.0032261617
2003.0707,1.3625602,0.0032669634
2003.3118,1.3625500,0.0033307860
2003.5529,1.3625282,0.0033110373
